Dates,CO1 Comdty,QS1 Comdty,HO1 Comdty,NG1 Comdty,CL1 Comdty,HG1 Comdty,GC1 Comdty,PA1 Comdty,PL1 Comdty,SI1 Comdty,LX1 Comdty,LN1 Comdty,QC1 Comdty,KC1 Comdty,C 1 Comdty,CT1 Comdty,W 1 Comdty,BO1 Comdty,O 1 Comdty,SB1 Comdty,S 1 Comdty,LB1 Comdty,CF1 Index,Z 1 Index,IB1 Index,PT1 Index,ES1 Index,GX1 Index,SM1 Comdty,NQ1 Index,NK1 Index,DM1 Index,OI1 Index,TP1 Index,QC1 Index,FA1 Index,NZ1 Index,KM1 Index,XP1 Index
04/12/2023,80.71,639.17,223.57,4.925,78.3,420.59,2167.19,1518.61,1058.28,27.213,2852.01,24672.14,1917,180.49,630.0625,88.28,797.9375,48.82,343.5,22.44,1364.25,387.5,7366.2,7934,9167.2,1252.23,4298.45,16555.89,387.29,13607.2,27573,35091.27,1170.9,1967.1,2225.59,2571.51,19124.75,336.35,7385.3
04/13/2023,79.71,640.41,221.58,4.773,77.31,425.02,2199.73,1560.02,1097.42,27.708,2905.18,24794.83,1933,186.14,627.8125,89.14,785.1875,48.52,340.375,22.49,1365.1875,411.4,7449.1,7960.3,9199.9,1258.72,4354.54,16577.83,390.25,13877.73,27671,35482.52,1168.83,1968.5,2235.49,2589.92,19145.84,337.21,7366.2
04/14/2023,79.89,632.14,219.84,5.008,77.68,423.22,2157.46,1560.75,1085.57,27.222,2924.87,25253.11,1950,183.37,638.0625,88.86,804.3125,48.47,343.75,22.56,1359.625,419.3,7486.8,7987.7,9233.6,1260.45,4345.15,16648.88,386.78,13847.78,27897,35323.74,1176.58,1974.9,2259.98,2575.21,19145.84,338.12,7403.4
04/17/2023,78.57,621.81,217.54,5.31,76.17,419.45,2148.04,1627.71,1091.34,26.822,2900.07,25861.34,1985,190.6,644.875,89.24,821.4375,49.31,349.4375,22.89,1376.5,427.5,7466.2,7994.8,9264.4,1265.72,4358.71,16643.65,391.78,13853.3,28005,35419.21,1178.18,1988.1,2254.95,2595.37,19022.64,338.32,7418.4
04/18/2023,78.57,624.08,216.97,5.468,76.24,422.24,2161.63,1713.66,1130.17,27.01,2939.44,26824.02,2009,194.43,646.875,90.9,824.0625,50.05,354.625,23.02,1381.625,403.5,7501.3,8021.2,9309,1267.96,4362.11,16723.06,388.31,13860.13,28123,35414.03,1178.27,2000.4,2266.68,2590.74,18973.05,338.06,7392.3
04/19/2023,77.02,612.31,213.49,5.203,74.68,420.64,2148.36,1688.52,1138.82,27.122,2852.01,26738.03,2008,191.65,638.8125,89.63,804.625,49.72,353.5625,22.93,1370.25,399.9,7518.4,8010,9381.4,1268.06,4360.54,16756.49,382.72,13849.62,28054,35319.59,1169.9,1998.9,2259,2595.16,18908.41,338.01,7402.4
04/20/2023,75.18,592.67,208.51,5.273,72.91,415.64,2160.99,1657.13,1140.78,27.128,2831.05,26235.71,1998,185.67,628.3125,85.82,789.8125,49.22,349.9375,23.79,1360.75,398.5,7508.8,8011.6,9340.7,1265.22,4333.41,16642.61,379.92,13735.37,28123,35190.9,1165.14,1997.9,2257.94,2584.26,18908.46,337.06,7402.4
04/21/2023,75.78,596.6,208.38,5.231,73.38,410.9,2130.38,1676.63,1172.81,26.794,2778.38,25634.3,2017,183.32,617.5,85.88,781.6875,48.29,348.375,23.41,1342.6875,398.1,7545.2,8018.2,9303,1269.38,4337.84,16725.15,375.61,13752.45,28034,35233.45,1160.45,1993.5,2255.33,2582.92,18911.56,334.84,7366.2
04/24/2023,76.79,604.45,212.02,5.368,74.23,408.63,2140.33,1600.49,1130.58,27.052,2726.49,25762.76,1989,185.23,609.6875,86.46,763.125,47.56,349.9375,24.35,1330.6875,382.6,7554.3,8024.8,9305,1268.46,4340.71,16708.43,370.36,13716.73,28064,35286.38,1169.81,1998.4,2268.29,2583.74,19025.79,332.82,7355.2
04/25/2023,74.98,590.81,205.73,5.294,72.59,398.38,2145.36,1544.68,1131.1,26.59,2654.65,24456.1,1965,180.4,609.9375,84.24,758.4375,47,345.8125,24.97,1313.5,363.7,7531.1,8004.5,9188,1252.53,4271.58,16723.06,368.32,13457.24,28093,34924.18,1154.79,2001.9,2257.41,2532.73,19058.72,328.58,7379.3
04/26/2023,72.3,582.34,199.13,5.008,70.06,398.02,2136.26,1573.37,1139.13,26.572,2702.46,24796.93,1969,183.46,603.1875,83.96,745.6875,47.32,338.0625,24.79,1310.9375,349,7471.9,7960.3,9179.1,1249.39,4253.57,16631.12,361.89,13539.44,27887,34687.56,1153.87,1983.7,2250.77,2510.62,19104.01,328.08,7352.2
04/27/2023,72.77,567.67,197.73,5.114,70.43,400.33,2139.47,1556.68,1125.95,26.718,2677.4,25269.88,1962,180.21,583.625,86.15,730.875,45.82,325.375,25.34,1300.75,353.3,7488.6,7942.6,9234.6,1260.04,4334.71,16634.25,361.89,13900.31,27917,35211.65,1156.34,1989.6,2283.49,2548.98,19204.04,328.68,7315.1
04/28/2023,74.73,574.08,199.79,5.174,72.35,401,2139.58,1574.93,1122.75,26.736,2704.5,25408.31,1954,178.05,587.125,86.58,736.0625,46.57,323,25.34,1315.125,351.8,7504.8,7977.1,9155.3,1266.74,4370.98,16739.77,366.12,13993.81,28339,35492.9,1167.57,2017.1,2287.97,2571.81,19334.36,329.24,7343.2
05/01/2023,73.78,570.77,200.23,5.014,71.31,405.49,2132.27,1509.35,1096.59,26.741,2704.5,25408.31,1954,177.72,586.625,87.12,718.0625,46.7,315.5,24.56,1322.8125,341,7504.8,7977.1,9155.3,1264.81,4368.11,16739.77,367.14,13979.63,28623,35443.08,1167.57,2039.6,2287.97,2571.09,19334.36,329.24,7366.2
05/02/2023,70.14,546.18,192.46,4.851,67.57,398.12,2165.24,1482.44,1110.6,27.153,2665.13,26169.65,1944,178.82,582.125,86.12,707.625,46.68,313.1875,24.17,1307.25,341,7395.5,7882.2,8999.7,1250.1,4316.97,16526.64,362.31,13851.2,28594,35048.72,1148.39,2035.2,2251.18,2532.42,19445.15,332.87,7295
05/03/2023,67.47,526.75,187.67,4.737,64.73,396.31,2179.76,1477.29,1093.61,27.219,2686.09,25910.62,1924,177.62,590.625,84.39,743.0625,47.45,321.25,24.2,1313.5,344,7418.3,7898.4,8997.7,1247.56,4286.45,16637.38,359.77,13763.21,28594,34758.13,1142.96,2035.2,2256.29,2530.06,19383.74,329.64,7224.8
05/04/2023,67.6,535.43,188.37,4.61,64.7,398.17,2199.69,1501.93,1081.76,27.797,2680.73,25149.29,1942,175.18,591.125,87.61,749.1875,47.3,330.25,24.54,1313.75,352.6,7352.5,7819.8,8978.9,1241.07,4253.31,16542.31,359.52,13703.33,28594,34450.94,1130.62,2035.2,2247.91,2486.14,19538.38,328.63,7215.7
05/05/2023,70.19,552.79,194.76,4.658,67.3,400.23,2167.04,1548.02,1100.3,27.483,2745.66,25688.3,1956,180.06,598.6875,89.9,766.875,48.97,340.625,25.31,1331.125,358.5,7445.6,7892.4,9076,1259.74,4331.06,16758.58,360.79,13991.19,28594,35014.47,1146.04,2035.2,2262.15,2540.03,19370.12,328.63,7244.8
05/08/2023,71.79,569.32,199.84,4.841,69,405.02,2176.15,1626.8,1120.28,27.381,2745.66,25688.3,1956,176.14,598.6875,89.26,759.625,48.36,351.25,25.09,1328.5625,358,7464.8,7892.4,9128.6,1262.07,4333.67,16747.09,361.47,14027.43,28417,34958.43,1155.01,2029.8,2260.17,2531.81,19562.43,332.87,7296
05/09/2023,72.22,557.34,200.89,4.871,69.52,402.14,2186.33,1644.12,1149.43,27.449,2731.14,24596.64,1981,178.58,586.875,86.78,747.4375,47.81,349.1875,25.18,1310.5,344,7433.9,7861.4,9096.8,1260.45,4314.1,16731.42,354.78,13935.51,28702,34908.61,1145.61,2056.8,2244.3,2522.34,19549.92,331.46,7280.9
05/10/2023,71.29,572.63,200.63,4.688,68.48,395.9,2180.08,1668.35,1152.62,27.194,2677.81,23571.03,1993,178.05,596.1875,86.54,744.8125,46.92,349.4375,25.64,1301,348.9,7397.5,7848.7,9093.9,1255.98,4332.89,16669.77,355.2,14087.58,28604,34872.29,1146.22,2046,2229.02,2526.46,19583.13,329.3,7287
05/11/2023,69.88,565.19,196.79,4.707,66.93,382.4,2162.48,1616.49,1138.1,25.886,2598.76,22781.63,1992,175.23,584.375,85.31,728.5625,46.11,344.75,25.02,1302.375,345,7416.2,7843.7,9110.7,1252.33,4324.28,16611.26,365.28,14126.45,28584,34632.56,1140.38,2040.6,2250.26,2508.97,19588.61,328.14,7279.9
05/12/2023,69.07,553,192.97,4.893,66.12,384.31,2161.63,1573.08,1098.96,25.6,2599.53,23222.31,2002,175.08,588.375,86.29,737.5625,44.64,347.125,25.19,1288.0625,339,7449.1,7868,9157.3,1253.04,4318.28,16675,366.55,14073.66,28879,34615.95,1151.73,2055.3,2256.25,2508.67,19576.58,326.84,7292
05/15/2023,70.12,560.24,198.19,5.102,67.13,386.63,2164.81,1587.61,1106.89,25.745,2583.7,22598.42,1992,181.36,594.6875,88.26,767.4375,44.79,352.8125,25.27,1298,344,7457.7,7892.9,9113.7,1260.25,4330.8,16680.22,364.85,14149.03,29115,34660.58,1153.91,2076.9,2267.3,2528.31,19660.76,327.94,7320.1
05/16/2023,69.84,560.24,197.1,5.086,66.9,377.97,2133.11,1555.65,1098.86,25.324,2543.86,22075.99,2024,178.87,583.375,89.34,752.0625,42.77,357.1875,25.06,1263.9375,344,7445.6,7866,9120.6,1239.75,4302.62,16672.91,361.47,14165.06,29282,34309.8,1148.06,2085.2,2254.66,2491.28,19571.95,328.45,7278.9
05/17/2023,71.79,570.6,202.2,5.036,68.83,386.99,2124.1,1539.87,1115.03,25.328,2578.08,22303.18,2033,178.15,563.5625,93.16,726.5,41.83,355.125,24.92,1238.9375,344,7442,7833.5,9129.6,1242.38,4353.24,16705.3,360.11,14333.41,29508,34743.6,1148.06,2088.6,2263.06,2534.79,19466.33,329.35,7244.6
05/18/2023,70.85,570.39,200.35,5.449,67.94,380.29,2097.18,1503.06,1089.9,25.048,2509.9,21878.38,2059,178.72,557.25,92.86,710.5625,42.63,349.6875,24.65,1235.4375,344,7488,7870,9148.5,1241.88,4396.4,16938.42,350.63,14598.07,30030,34888.76,1148.06,2114.6,2263.06,2556.65,19417.16,332.71,7285
05/19/2023,70.54,566.66,197.58,5.433,67.7,384.67,2120.5,1579.26,1107.92,25.501,2531.35,22250.83,2117,183.85,556.5,92.92,702.6875,42.61,333.625,24.83,1211.375,344,7534,7892.8,9183.5,1244.71,4388.91,17066.9,346.39,14559.89,30335,34762.13,1159.25,2122.5,2305.09,2533.56,19477.5,337.63,7326.4
05/22/2023,70.91,562.31,197.86,5.12,68.06,379.82,2115.62,1544.82,1109.57,25.29,2481.56,22381.7,2094,181.16,573.0625,91.42,704.125,43.96,325.625,24.98,1242.875,344,7540.5,7897.3,9231.5,1244.71,4389.68,16993.34,349.02,14608.98,30463,34626.24,1154.38,2127.4,2299.27,2545.51,19586.11,340.04,7308.2
05/23/2023,71.73,567.49,197.59,4.996,68.89,376.68,2112.55,1495.12,1089.28,25.039,2421.05,21956.64,2082,179.49,579.625,90.38,722.75,43.05,332.875,24.83,1225.5,344,7441,7881.1,9196.5,1229.73,4341.86,16912.52,344.11,14428.73,30285,34391.51,1158.91,2110.7,2282.95,2522.02,19628.94,340.9,7302.2
05/24/2023,73.12,574.53,201.73,5.15,70.25,367.09,2102.27,1446.66,1060.34,24.632,2360.03,21615.33,2079,180.02,589.375,87.56,704.125,43.27,341.4375,24.55,1227.3125,344,7312.2,7733.2,9087.6,1217.89,4307.74,16573.71,340.55,14346.91,30059,34103.25,1155.01,2102.4,2245.14,2496.89,19565.89,339.74,7251.7
05/25/2023,71.2,559.42,196.25,4.969,68.02,369.82,2080.22,1462.33,1057.04,24.282,2317.39,22139.33,2089,174.94,592.875,85.85,701.8125,43.74,347.875,23.96,1226.875,344,7285.9,7699.3,9049.6,1207.97,4343.67,16547.81,336.32,14692.09,30266,34056.93,1153.66,2103.3,2246.65,2495.77,19603.61,339.09,7180
05/26/2023,71.95,569.56,197.83,4.851,68.81,379.51,2081.06,1470.48,1058.9,24.759,2389.9,22081.22,2084,173.89,606.1875,89.31,715.5,44.01,355.625,24.48,1239.125,344,7377.9,7748.9,9133.6,1217.18,4400.02,16730.16,340.55,15067.4,30394,34386.37,1149.83,2099.4,2287.34,2520.59,19766.5,340.6,7199.2
05/29/2023,72.06,566.87,197.83,4.851,68.81,379.51,2081.06,1470.48,1058.9,24.759,2389.9,22081.22,2084,173.89,606.1875,89.31,715.5,44.01,355.625,24.48,1239.125,344,7362.2,7748.9,9111.6,1217.79,4400.02,16694.94,340.55,15067.4,30728,34386.37,1149.83,2116.1,2272.99,2520.59,19873.35,340.6,7263.8
05/30/2023,68.9,552.58,190.57,4.679,65.82,377.56,2095.91,1440.99,1053.16,24.634,2347.53,21924.18,2079,169.58,596.1875,90,686.4375,41.64,358.25,24.35,1201.375,344,7295,7637,9088.6,1205.24,4402.09,16643.13,332.42,15135.97,30807,34351.36,1142.34,2115.6,2269.16,2515.08,19913.47,345.06,7245.6
05/31/2023,67.86,543.89,189.05,4.566,64.53,374.88,2101.21,1401.29,1029.29,25.002,2291.6,21460.38,2075,170.55,596.1875,89.45,690.1875,41.64,351,24.1,1204.375,344,7182.9,7561.5,8964.7,1193.9,4375.98,16368.56,333.1,15033.38,30295,34239.15,1127.63,2080.8,2248.79,2479.94,19833.38,342.1,7124.5
06/01/2023,69.47,557.55,193.87,4.402,66.39,382.5,2115.41,1433.98,1040.97,25.424,2310.49,22231.98,2070,174.82,594.6875,92.6,709.375,43.14,351,23.97,1232,344,7220.8,7615.7,9100.6,1199.06,4414.76,16586.14,339.87,15213.37,30590,34363.72,1131.41,2102.9,2266.14,2500.06,19772,341.1,7149.7
06/02/2023,71.12,569.35,197.46,4.452,67.94,384.2,2087.96,1447.18,1034.52,25.17,2352.11,22102.16,2074,172.34,611.25,92.2,718.9375,44.62,349.4375,23.87,1253.3125,344,7357.2,7732.7,9250.5,1220.93,4478.09,16807.87,336.83,15322.98,30974,35103.93,1155.32,2138.2,2306.17,2581.26,19844.51,345.82,7178
06/05/2023,71.58,578.67,199.18,4.582,68.33,388.38,2092.94,1454.19,1066.68,25.054,2332.71,21771.33,2095,174.77,599.6875,90.85,723.5,44.4,355.125,23.56,1250.9375,344,7288,7716,9213.5,1214.45,4470.85,16700.12,339.71,15338.04,31653,34906.27,1160.23,2177.4,2306.04,2557.36,19903.83,346.92,7257.7
06/06/2023,71.23,573.49,198.43,4.611,67.95,388.43,2100.57,1455.73,1068.94,25.09,2372.54,21861.36,2090,174.14,610.1875,91.44,727.75,45.9,359,23.66,1254,344,7297.6,7749.9,9229.5,1221.23,4480.15,16730.16,335.9,15336.74,31840,34905.24,1147.01,2184.3,2306.04,2610.58,19878.81,346.92,7167.9
06/07/2023,71.93,580.53,201.05,4.712,68.69,387.14,2076.08,1431.09,1055,24.943,2454.34,22327.26,2120,176.22,606.4375,91.09,713.875,45.49,356.4375,23.61,1260.9375,344,7291.5,7743.8,9288.4,1217.59,4463.87,16694.94,343.09,15067.66,31289,35000.98,1161.21,2157.8,2317.95,2650.93,20009.1,346.02,7158.8
06/08/2023,70.99,575.15,199.8,4.714,67.56,391.16,2097.5,1400.57,1044.25,25.802,2463.7,22020.2,2141,184.61,612.5,91.45,726.625,47.32,368.875,24.44,1263.25,344,7308.7,7720,9265.4,1215.36,4489.2,16726.02,342.08,15249.99,31082,35166.73,1166.09,2148,2315.33,2637.24,19921.95,345.87,7130.6
06/09/2023,69.96,577.63,197.43,4.514,66.51,390.54,2096.01,1345.4,1042.61,25.867,2460.12,22057.8,2172,181.02,606.4375,91.34,729.75,49.21,371.1875,24.37,1284.8125,344,7299.1,7677.5,9228.5,1213.54,4496.44,16675.25,336.32,15309.21,31672,35211,1169,2176.9,2314.1,2623.04,19845.36,350.94,7150.7
06/12/2023,67.23,560.66,192.76,4.524,63.63,386.73,2088.06,1382.83,1024.68,25.495,2403.86,21614.97,2150,176.03,619.5,91.11,734.625,48.66,378.9375,24.49,1272.0625,344,7339.5,7681,9263.4,1215.26,4537.02,16815.12,336.49,15569.98,31889,35403.51,1161.34,2193.6,2310.08,2637.54,19898.9,348.08,7124.5
06/13/2023,69.47,576.94,199.54,4.661,65.8,394.87,2076.29,1400.88,1010.75,25.247,2436.6,22869.3,2181,173.31,614.75,90.68,736.875,49.96,390.3125,24.12,1296.625,344,7379.4,7716.5,9272.4,1219.91,4566.75,16966.4,336.57,15686.6,32489,35549.7,1183.24,2219.6,2333.74,2665.33,19990.97,349.83,7174
06/14/2023,68.49,571.93,196.43,4.673,64.74,398.89,2087.21,1445.84,1008.29,25.545,2544.52,23668.27,2189,174.72,609.9375,89.72,729.1875,50.44,403,24.71,1286.4375,344,7418.3,7731.2,9380.3,1223.35,4568.56,17061.72,329.97,15790.75,33000,35295.42,1174.83,2253.9,2325.09,2649.09,20032.63,347.82,7197.2
06/15/2023,70.83,585.71,205.87,5.052,66.96,402.09,2089.12,1440.78,1020.59,25.372,2538.38,23958.61,2230,177.43,637.9375,89.19,765,52.77,416.125,24.96,1335.1875,344,7376.9,7747.4,9374.4,1224.87,4623.1,17031.67,334.77,15972.3,32863,35748.4,1174.29,2248,2322.84,2673.5,19960.49,346.57,7205.3
06/16/2023,71.69,601.58,210.1,5.269,68.02,400.85,2089.65,1460.27,1016.18,25.562,2532.75,23998.3,2219,175.3,664.8125,89.38,797.6875,53.97,417.6875,25.41,1373.25,344,7474.9,7757.5,9435.2,1219.91,4605,17115.6,354.49,15862.17,33099,35624.86,1185.59,2248.5,2328.84,2659.91,20118.93,348.73,7297.1
06/19/2023,71.2,596.78,210.1,5.269,68.02,400.85,2089.65,1460.27,1016.18,25.562,2490.81,23434.31,2222,175.3,664.8125,89.38,797.6875,53.97,417.6875,25.41,1373.25,344,7399.1,7699.8,9342.7,1217.59,4605,16922.88,354.49,15862.17,32863,35624.86,1168.95,2246.5,2300.07,2659.91,20068.04,346.52,7337.5
06/20/2023,71.04,583.63,204.38,4.977,67.32,400.34,2064.74,1422.02,995.59,24.623,2411.79,22948.68,2217,170.79,663.6875,90.13,805.9375,53.94,413.5625,25.35,1374,344,7378.4,7678.5,9372.3,1205.95,4585.36,16834.81,351.66,15850.23,32794,35369.54,1170.36,2240.2,2288.06,2641.94,20094.86,345.57,7405.1
06/21/2023,72.21,602.21,209.31,5.184,68.59,402.08,2061.77,1386.13,976.13,24.176,2473.92,22121.51,2236,167.06,697.8125,89.44,850.875,50.27,417.1875,25.18,1409.8125,344,7352.1,7674.4,9370.4,1203.42,4558.99,16744.67,374.99,15629.46,33020,35244.97,1164.63,2253.4,2273.3,2637.85,20123.54,342.55,7352.6
06/22/2023,69.6,583.42,202.44,5.236,65.86,401.06,2039.3,1312.2,951.75,23.809,2513.32,22075.56,2222,165.12,690.5625,89.1,856,50.36,422.3125,24.32,1383.75,344,7291.2,7608.1,9293.6,1196.94,4573.99,16686.65,361.7,15806.85,32627,35219.23,1145.79,2246.5,2242.69,2621.81,20054.63,343.66,7219.4
06/23/2023,69.28,576.74,199.03,5.506,65.56,392.32,2045.55,1318.8,949.49,23.682,2419.72,22194.62,2221,159.88,654.4375,86.96,848.875,51.96,412.8125,23.66,1369.8125,344,7249.3,7569.6,9196.9,1187.22,4538.06,16519.83,349.35,15644.26,32135,34979.36,1131.49,2215.6,2242.69,2590.87,19927.57,341.65,7125.5
06/26/2023,69.6,581.96,202.37,5.6,65.77,391.18,2050,1343.24,955.64,24.181,2382.13,21135.07,2267,160.17,653.625,84.05,839.5,53.27,420,23.04,1389.8125,344,7271.5,7559.9,9199.9,1197.65,4518.67,16509.47,351.15,15434.66,32115,34973.18,1134.91,2211.7,2245.07,2610.78,19937.33,342.8,7098.3
06/27/2023,67.88,584.46,198.92,5.401,64.22,389.54,2039.4,1334.37,956.77,24.311,2443.25,21638.97,2271,161.92,622.5625,83.34,794.875,54.1,412.5625,22.38,1361.5625,344,7302.2,7576.7,9320.5,1207.16,4568.82,16557.13,343,15699.58,32036,35191.44,1126.5,2209.8,2250.88,2653.38,20057.12,342.95,7135.6
06/28/2023,69.5,580.91,200.87,5.187,65.95,384.81,2037.71,1285.7,947.45,24.244,2404.13,20873.45,2319,157.07,594.5625,85.05,761.625,52.97,405.3125,22.01,1327.875,344,7373.8,7613.6,9409.2,1212.42,4567.52,16661.78,337.6,15718.8,32597,35107.02,1139.01,2251,2268.2,2652.05,20219.11,340.95,7220.4
06/29/2023,69.75,575.9,201.91,5.276,66.22,380.34,2033.15,1265.6,928.9,23.944,2397.73,21482.33,2280,156.73,585.875,86.29,759.0625,53,395.3125,21.5,1334.4375,344,7399,7580.7,9453.1,1217.89,4586.39,16638.98,340.34,15687.9,32636,35366.45,1152.12,2247,2290.75,2683.92,20219.11,340.6,7221.4
06/30/2023,70.59,586.76,205.3,5.438,66.94,386.56,2045.34,1260.03,935.46,24.177,2444.01,21354.92,2339,154.21,546.75,88.87,740.3125,56.67,401.4375,22.2,1406.875,344,7487.1,7641,9542.8,1233.37,4640.68,16859.68,354.92,15933.86,32627,35665.01,1158.64,2244.1,2315.69,2700.77,20418.88,341.9,7228.5
